customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date,customer_name
4235,15234,AW00015234,Kathleen,Moreno,australia,single,female,1964-01-22,2025-12-09,kathleen moreno
4236,15235,AW00015235,Kari,Lopez,australia,married,female,1971-06-22,2025-12-10,kari lopez
4237,15236,AW00015236,Brandy,Kapoor,australia,married,female,1965-11-04,2025-12-11,brandy kapoor
4238,15237,AW00015237,Devon,Lal,australia,married,male,1976-10-11,2025-12-12,devon lal
4239,15238,AW00015238,Jonathon,Alonso,australia,married,male,1967-10-13,2025-12-13,jonathon alonso
4240,15239,AW00015239,Sergio,Rodriguez,australia,married,male,1962-03-07,2025-12-14,sergio rodriguez
4241,15240,AW00015240,Monique,Navarro,australia,married,female,1959-04-06,2025-12-15,monique navarro
4242,15241,AW00015241,Geoffrey,Madan,australia,married,male,1964-05-23,2025-12-16,geoffrey madan
4243,15242,AW00015242,Neil,Suarez,australia,married,male,1959-02-19,2025-12-17,neil suarez
4244,15243,AW00015243,Lauren,Harris,united states,married,female,1981-11-30,2025-12-18,lauren harris
4245,15244,AW00015244,Alexis,Rodriguez,canada,married,female,1981-12-03,2025-12-19,alexis rodriguez
4246,15245,AW00015245,Eduardo,Ross,united states,married,male,1981-11-25,2025-12-20,eduardo ross
4247,15246,AW00015246,Kaitlyn,Watson,united states,married,female,1981-10-05,2025-12-21,kaitlyn watson
4248,15247,AW00015247,Catherine,Stewart,united states,single,female,1981-05-10,2025-12-22,catherine stewart
4249,15248,AW00015248,Richard,Harris,united states,married,male,1982-06-27,2025-12-23,richard harris
4250,15249,AW00015249,Abigail,Anderson,united states,single,female,1985-08-11,2025-12-24,abigail anderson
4251,15250,AW00015250,Jose,Scott,united states,single,male,1986-05-13,2025-12-24,jose scott
4252,15251,AW00015251,Noah,Hall,canada,single,male,1985-08-21,2025-12-24,noah hall
4253,15252,AW00015252,Jada,Murphy,united states,married,female,1985-08-13,2025-12-24,jada murphy
4254,15253,AW00015253,Barry,Suri,australia,married,male,1952-01-14,2025-12-24,barry suri
4255,15254,AW00015254,Carla,Chapman,united states,married,female,1985-08-23,2025-12-24,carla chapman
4256,15255,AW00015255,Evan,Collins,united states,married,male,1983-12-02,2025-12-24,evan collins
4257,15256,AW00015256,Dalton,Ramirez,united states,single,male,1983-08-23,2025-12-24,dalton ramirez
4258,15257,AW00015257,Matthew,Anderson,united states,single,male,1983-09-22,2025-12-24,matthew anderson
4259,15258,AW00015258,Chloe,Reed,united states,married,female,1983-11-04,2025-12-24,chloe reed
4260,15259,AW00015259,Franklin,Zhu,united states,single,male,1983-04-03,2025-12-24,franklin zhu
4261,15260,AW00015260,Kathleen,Torres,united states,single,female,1983-02-18,2025-12-24,kathleen torres
4262,15261,AW00015261,Carolyn,Torres,australia,married,female,1950-12-17,2025-12-24,carolyn torres
4263,15262,AW00015262,Jan,Gonzalez,australia,married,female,1945-11-17,2025-12-24,jan gonzalez
4264,15263,AW00015263,Paige,Coleman,australia,married,female,1946-06-19,2025-12-24,paige coleman
4265,15264,AW00015264,Peter,Goel,australia,married,male,1946-06-19,2025-12-24,peter goel
4266,15265,AW00015265,Kristopher,Malhotra,australia,single,male,1946-02-15,2025-12-24,kristopher malhotra
4267,15266,AW00015266,Briana,Suarez,australia,married,female,1946-10-08,2025-12-24,briana suarez
4268,15267,AW00015267,Kendra,Alvarez,australia,married,female,1948-04-03,2025-12-24,kendra alvarez
4269,15268,AW00015268,Shannon,Wu,australia,single,female,1953-10-04,2025-12-24,shannon wu
4270,15269,AW00015269,Chloe,King,united states,married,female,1981-11-17,2025-12-24,chloe king
4271,15270,AW00015270,Ariana,Cox,united states,single,female,1982-02-03,2025-12-24,ariana cox
4272,15271,AW00015271,Samuel,Yang,united states,single,male,1981-12-01,2025-12-24,samuel yang
4273,15272,AW00015272,Kyle,Gonzales,united states,single,male,1981-12-30,2025-12-24,kyle gonzales
4274,15273,AW00015273,Brandon,Alexander,united states,single,male,1981-11-11,2025-12-24,brandon alexander
4275,15274,AW00015274,Alexander,Johnson,united states,single,male,1982-01-22,2025-12-24,alexander johnson
4276,15275,AW00015275,Eric,Collins,united states,married,male,1982-04-22,2025-12-24,eric collins
4277,15276,AW00015276,Megan,Hall,united states,single,female,1985-06-02,2025-12-24,megan hall
4278,15277,AW00015277,Hailey,Griffin,united states,single,female,1979-12-02,2025-12-24,hailey griffin
4279,15278,AW00015278,Brandon,Russell,united states,single,male,1985-08-30,2025-12-24,brandon russell
4280,15279,AW00015279,Hunter,Lee,united states,single,male,1980-06-25,2025-12-24,hunter lee
4281,15280,AW00015280,Mya,Griffin,united states,single,female,1973-12-11,2025-12-24,mya griffin
4282,15281,AW00015281,Hunter,Anderson,united states,single,male,1972-10-19,2025-12-24,hunter anderson
4283,15282,AW00015282,Elizabeth,Thomas,united states,married,female,1969-01-17,2025-12-24,elizabeth thomas
4284,15283,AW00015283,Eugene,Li,canada,single,male,1978-05-22,2025-12-24,eugene li
4285,15284,AW00015284,Jay,Prasad,united states,single,male,1983-03-10,2025-12-24,jay prasad
4286,15285,AW00015285,Olivia,Rodriguez,united states,single,female,1983-02-07,2025-12-24,olivia rodriguez
4287,15286,AW00015286,Thomas,Nelson,united states,married,male,1979-03-31,2025-12-24,thomas nelson
4288,15287,AW00015287,Stephanie,Baker,united states,single,female,1978-10-21,2025-12-24,stephanie baker
4289,15288,AW00015288,Logan,Perry,united states,married,male,1978-09-25,2025-12-24,logan perry
4290,15289,AW00015289,Katelyn,Gray,united states,married,female,1983-02-10,2025-12-24,katelyn gray
4291,15290,AW00015290,Edward,Thompson,united states,married,male,1983-07-24,2025-12-24,edward thompson
4292,15291,AW00015291,Julia,Alexander,canada,single,female,1982-10-19,2025-12-24,julia alexander
4293,15292,AW00015292,Megan,Bailey,united states,single,female,1976-12-14,2025-12-24,megan bailey
4294,15293,AW00015293,Mason,Watson,united states,married,male,1982-03-07,2025-12-24,mason watson
4295,15294,AW00015294,Michael,Robinson,united states,married,male,1977-02-05,2025-12-24,michael robinson
4296,15295,AW00015295,Louis,Shan,united states,married,male,1976-09-20,2025-12-24,louis shan
4297,15296,AW00015296,Chloe,Peterson,united states,married,female,1976-12-10,2025-12-24,chloe peterson
4298,15297,AW00015297,Nicole,Bryant,united states,married,female,1976-11-11,2025-12-24,nicole bryant
4299,15298,AW00015298,Joe,Chandra,united states,married,male,1983-09-08,2025-12-24,joe chandra
4300,15299,AW00015299,Charles,Lopez,united states,married,male,1983-10-19,2025-12-24,charles lopez
4301,15300,AW00015300,Seth,Butler,united states,married,male,1978-05-09,2025-12-24,seth butler
4302,15301,AW00015301,Amy,Guo,united states,single,female,1977-08-18,2025-12-24,amy guo
4303,15302,AW00015302,Brianna,Thomas,united states,single,female,1978-01-09,2025-12-24,brianna thomas
4304,15303,AW00015303,Haley,Patterson,united states,single,female,1950-04-22,2025-12-24,haley patterson
4305,15304,AW00015304,Miranda,Powell,canada,married,female,1950-05-23,2025-12-24,miranda powell
4306,15305,AW00015305,Jacquelyn,Ortega,united states,single,female,1951-04-18,2025-12-24,jacquelyn ortega
4307,15306,AW00015306,Victoria,Sanchez,united states,married,female,1951-03-19,2025-12-24,victoria sanchez
4308,15307,AW00015307,Jennifer,Garcia,united states,married,female,1956-04-21,2025-12-24,jennifer garcia
4309,15308,AW00015308,Christy,Lal,united states,married,female,1961-10-05,2025-12-24,christy lal
4310,15309,AW00015309,Dylan,Wilson,united states,married,male,1951-01-30,2025-12-24,dylan wilson
4311,15310,AW00015310,Amanda,Stewart,canada,married,female,1951-05-18,2025-12-24,amanda stewart
4312,15311,AW00015311,Brandon,Thompson,united states,married,male,1956-07-17,2025-12-24,brandon thompson
4313,15312,AW00015312,Alexandria,Gonzales,united states,married,female,1951-01-12,2025-12-24,alexandria gonzales
4314,15313,AW00015313,Garrett,Morris,united states,married,male,1952-04-26,2025-12-24,garrett morris
4315,15314,AW00015314,Eduardo,Torres,united states,single,male,1952-02-02,2025-12-24,eduardo torres
4316,15315,AW00015315,Katherine,Bennett,united states,married,female,1952-04-15,2025-12-24,katherine bennett
4317,15316,AW00015316,Alexis,Harris,united states,married,female,1953-04-09,2025-12-24,alexis harris
4318,15317,AW00015317,Rachel,Jenkins,united states,married,female,1958-05-16,2025-12-24,rachel jenkins
4319,15318,AW00015318,Grace,Watson,united states,married,female,1953-03-20,2025-12-24,grace watson
4320,15319,AW00015319,Jade,Sanchez,united states,married,female,1952-07-03,2025-12-24,jade sanchez
4321,15320,AW00015320,Eduardo,Brooks,united states,married,male,1969-04-11,2025-12-24,eduardo brooks
4322,15321,AW00015321,Blake,Phillips,united states,married,male,1952-10-31,2025-12-24,blake phillips
4323,15322,AW00015322,Evan,Green,united states,married,male,1958-08-06,2025-12-24,evan green
4324,15323,AW00015323,Eduardo,Wilson,canada,married,male,1953-09-20,2025-12-24,eduardo wilson
4325,15324,AW00015324,Renee,Serrano,united states,married,female,1953-11-18,2025-12-24,renee serrano
4326,15325,AW00015325,Elijah,Hayes,united states,married,male,1959-05-17,2025-12-24,elijah hayes
4327,15326,AW00015326,Todd,Zheng,united states,married,male,1959-09-14,2025-12-24,todd zheng
4328,15327,AW00015327,Paula,Hernandez,united states,single,female,1954-06-15,2025-12-24,paula hernandez
4329,15328,AW00015328,Fernando,Jackson,united states,married,male,1954-05-22,2025-12-24,fernando jackson
4330,15329,AW00015329,Brianna,Cox,united states,single,female,1954-04-18,2025-12-24,brianna cox
4331,15330,AW00015330,Catherine,Richardson,united states,single,female,1955-02-22,2025-12-24,catherine richardson
4332,15331,AW00015331,Jacob,Taylor,united states,married,male,1960-08-22,2025-12-24,jacob taylor
4333,15332,AW00015332,Jason,Sharma,united states,married,male,1960-04-04,2025-12-24,jason sharma
4334,15333,AW00015333,Marie,Diaz,united states,married,female,1955-05-05,2025-12-24,marie diaz
4335,15334,AW00015334,Sydney,Williams,canada,single,female,1955-11-01,2025-12-24,sydney williams
4336,15335,AW00015335,Emily,Patterson,united states,single,female,1955-08-03,2025-12-24,emily patterson
4337,15336,AW00015336,Marco,Garcia,united states,married,male,1956-03-20,2025-12-24,marco garcia
4338,15337,AW00015337,Rachel,Gonzales,united states,married,female,1961-05-24,2025-12-24,rachel gonzales
4339,15338,AW00015338,Marie,Navarro,united states,married,female,1955-12-29,2025-12-24,marie navarro
4340,15339,AW00015339,Noah,Zhang,united states,married,male,1955-12-29,2025-12-24,noah zhang
4341,15340,AW00015340,Brittany,Barnes,canada,married,female,1956-11-03,2025-12-24,brittany barnes
4342,15341,AW00015341,Lacey,Deng,united states,married,female,1957-05-11,2025-12-24,lacey deng
4343,15342,AW00015342,Ashlee,Raji,united states,married,female,1956-10-18,2025-12-24,ashlee raji
4344,15343,AW00015343,Carson,Barnes,united states,married,male,1957-03-06,2025-12-24,carson barnes
4345,15344,AW00015344,Luke,Russell,united states,married,male,1956-09-04,2025-12-24,luke russell
4346,15345,AW00015345,Ashley,Perry,united states,married,female,1956-11-12,2025-12-25,ashley perry
4347,15346,AW00015346,Charles,Rodriguez,united states,single,male,1956-09-10,2025-12-26,charles rodriguez
4348,15347,AW00015347,Deanna,Alonso,united states,married,female,1957-12-25,2025-12-27,deanna alonso
4349,15348,AW00015348,Greg,Carter,united states,single,male,1958-05-19,2025-12-28,greg carter
4350,15349,AW00015349,Stephanie,Gonzalez,united states,married,female,1963-11-07,2025-12-29,stephanie gonzalez
4351,15350,AW00015350,Kathleen,Serrano,united states,married,female,1963-08-30,2025-12-30,kathleen serrano
4352,15351,AW00015351,Steve,Lu,united states,married,male,1957-10-12,2025-12-31,steve lu
4353,15352,AW00015352,Raymond,Martinez,germany,single,male,1964-01-17,2026-01-01,raymond martinez
4354,15353,AW00015353,Michele,Xu,united kingdom,single,female,1963-12-31,2026-01-02,michele xu
4355,15354,AW00015354,Corey,Kumar,united kingdom,married,male,1962-08-07,2026-01-03,corey kumar
4356,15355,AW00015355,Janelle,Martinez,france,married,female,1961-07-17,2026-01-04,janelle martinez
4357,15356,AW00015356,Dawn,Jai,germany,married,female,1960-10-16,2026-01-04,dawn jai
4358,15357,AW00015357,Craig,Navarro,germany,married,male,1966-10-18,2026-01-04,craig navarro
4359,15358,AW00015358,Danielle,Sanders,united states,single,female,1937-09-22,2026-01-04,danielle sanders
4360,15359,AW00015359,Logan,Yang,united states,married,male,1938-10-05,2026-01-04,logan yang
4361,15360,AW00015360,Ryan,Martin,united states,married,male,1938-12-20,2026-01-04,ryan martin
4362,15361,AW00015361,Thomas,Gonzales,united states,single,male,1938-11-15,2026-01-04,thomas gonzales
4363,15362,AW00015362,Jennifer,Adams,canada,married,female,1976-12-02,2026-01-04,jennifer adams
4364,15363,AW00015363,Justin,Yang,canada,married,male,1970-08-26,2026-01-04,justin yang
4365,15364,AW00015364,Aidan,Bryant,united states,single,male,1970-08-21,2026-01-04,aidan bryant
4366,15365,AW00015365,Victoria,Gray,united states,married,female,1976-10-20,2026-01-04,victoria gray
4367,15366,AW00015366,Alyssa,Coleman,united states,married,female,1976-12-18,2026-01-04,alyssa coleman
4368,15367,AW00015367,Alyssa,White,united states,single,female,1969-07-04,2026-01-04,alyssa white
4369,15368,AW00015368,Brandi,Martin,united states,married,female,1969-08-07,2026-01-04,brandi martin
4370,15369,AW00015369,Connor,Perez,united states,married,male,1967-02-17,2026-01-04,connor perez
4371,15370,AW00015370,Jessica,Butler,united states,married,female,1961-12-31,2026-01-04,jessica butler
4372,15371,AW00015371,Cameron,Bryant,united states,married,male,1961-09-01,2026-01-04,cameron bryant
4373,15372,AW00015372,Miguel,Alexander,united states,married,male,1967-07-16,2026-01-04,miguel alexander
4374,15373,AW00015373,Kaitlyn,Jones,united states,married,female,1939-10-17,2026-01-04,kaitlyn jones
4375,15374,AW00015374,Donna,Kumar,united states,married,female,1940-04-10,2026-01-04,donna kumar
4376,15375,AW00015375,Alisha,Chande,united states,single,female,1940-03-14,2026-01-04,alisha chande
4377,15376,AW00015376,Megan,Sanders,canada,single,female,1974-05-02,2026-01-04,megan sanders
4378,15377,AW00015377,Brianna,Jackson,canada,single,female,1969-01-01,2026-01-04,brianna jackson
4379,15378,AW00015378,Devin,Ward,canada,married,male,1968-09-02,2026-01-04,devin ward
4380,15379,AW00015379,Amanda,Griffin,united states,married,female,1969-05-22,2026-01-04,amanda griffin
4381,15380,AW00015380,Nathan,Robinson,united states,married,male,1968-04-06,2026-01-04,nathan robinson
4382,15381,AW00015381,Alexa,Howard,united states,married,female,1967-11-07,2026-01-04,alexa howard
4383,15382,AW00015382,Kimberly,Blue,united states,married,female,1973-05-07,2026-01-04,kimberly blue
4384,15383,AW00015383,Charles,Rivera,united states,married,male,1968-04-26,2026-01-04,charles rivera
4385,15384,AW00015384,Xavier,Alan,united states,married,male,1966-08-23,2026-01-04,xavier alan
4386,15385,AW00015385,Destiny,Reed,united states,married,female,1972-06-10,2026-01-04,destiny reed
4387,15386,AW00015386,Nicholas,Taylor,united states,single,male,1966-09-05,2026-01-04,nicholas taylor
4388,15387,AW00015387,Miguel,Rodriguez,united states,married,male,1966-08-13,2026-01-04,miguel rodriguez
4389,15388,AW00015388,Victoria,Smith,united states,married,female,1966-07-19,2026-01-04,victoria smith
4390,15389,AW00015389,Joan,King,united states,single,female,1967-03-06,2026-01-04,joan king
4391,15390,AW00015390,Jonathan,Turner,united states,married,male,1960-10-31,2026-01-04,jonathan turner
4392,15391,AW00015391,Jordyn,Powell,canada,married,female,1966-03-16,2026-01-04,jordyn powell
4393,15392,AW00015392,Sydney,Brown,united states,single,female,1960-02-16,2026-01-04,sydney brown
4394,15393,AW00015393,Rebekah,Ruiz,united states,married,female,1941-03-31,2026-01-04,rebekah ruiz
4395,15394,AW00015394,Natalie,Wilson,united states,married,female,1947-04-03,2026-01-04,natalie wilson
4396,15395,AW00015395,Joseph,Clark,canada,single,male,1966-04-16,2026-01-04,joseph clark
4397,15396,AW00015396,Julia,Wilson,united states,married,female,1971-10-30,2026-01-04,julia wilson
4398,15397,AW00015397,Karl,Tang,united states,married,male,1965-12-05,2026-01-04,karl tang
4399,15398,AW00015398,Jose,Wang,united states,married,male,1966-04-12,2026-01-04,jose wang
4400,15399,AW00015399,Mackenzie,Murphy,united states,single,female,1960-01-29,2026-01-04,mackenzie murphy
4401,15400,AW00015400,Samuel,Roberts,united states,married,male,1960-03-18,2026-01-04,samuel roberts
4402,15401,AW00015401,Rachel,Hughes,united states,single,female,1960-02-13,2026-01-04,rachel hughes
4403,15402,AW00015402,Connor,Evans,canada,married,male,1960-02-13,2026-01-04,connor evans
4404,15403,AW00015403,Jeremiah,Ross,united states,married,male,1965-09-02,2026-01-04,jeremiah ross
4405,15404,AW00015404,Sydney,Robinson,united states,single,female,1959-10-31,2026-01-04,sydney robinson
4406,15405,AW00015405,Miguel,Ross,united states,married,male,1958-09-21,2026-01-04,miguel ross
4407,15406,AW00015406,Amanda,Butler,united states,single,female,1958-11-23,2026-01-04,amanda butler
4408,15407,AW00015407,Julia,Lee,united states,single,female,1964-09-02,2026-01-04,julia lee
4409,15408,AW00015408,Olivia,Thompson,united states,single,female,1959-04-25,2026-01-04,olivia thompson
4410,15409,AW00015409,Eduardo,Cooper,united states,married,male,1958-01-31,2026-01-04,eduardo cooper
4411,15410,AW00015410,Katherine,Harris,united states,married,female,1957-12-20,2026-01-04,katherine harris
4412,15411,AW00015411,Jay,Chandra,united states,single,male,1948-11-03,2026-01-04,jay chandra
4413,15412,AW00015412,Ryan,Griffin,united states,married,male,1942-12-12,2026-01-04,ryan griffin
4414,15413,AW00015413,Donald,Prasad,canada,married,male,1943-03-04,2026-01-04,donald prasad
4415,15414,AW00015414,Isaac,Richardson,united states,married,male,1945-03-02,2026-01-04,isaac richardson
